transdate,cst_dim_id,monthly_os_changes,monthly_phone_model_changes,last_phone_model_categorical,last_os_categorical,logins_last_7_days,logins_last_30_days,login_frequency_7d,login_frequency_30d,freq_change_7d_vs_mean,logins_7d_over_30d_ratio,avg_login_interval_30d,std_login_interval_30d,var_login_interval_30d,ewm_login_interval_7d,burstiness_login_interval,fano_factor_login_interval,zscore_avg_login_interval_7d
2025-01-09 00:00:00.000',2938150265,1,1,"iPhone13,2",iOS/17.7,8,26,1.142857143,0.8666666667,0.3186813187,0.3076923077,68720,134103.7192,17983807493,79296.96523,0.3223672233,261696.8494,0.0444006009
2025-07-10 00:00:00.000',454471150,1,1,"iPhone13,2",iOS/17.5.1,3,17,0.4285714286,0.5666666667,-0.243697479,0.1764705882,137475,154138.0241,23758530480,127800,0.05714087761,172820.7345,0.2233387913
2025-04-05 00:00:00.000',501247811,2,1,"iPhone14,5",iOS/18.3.2,3,26,0.4285714286,0.8666666667,-0.5054945055,0.1153846154,97382.22222,94932.60611,9012199703,107049.2308,-0.01273753114,92544.60924,0.5052824287
2025-01-09 00:00:00.000',2938000220,1,1,Samsung SM-A515F,Android/13,5,7,0.7142857143,0.2333333333,2.06122449,0.7142857143,177600,252985.6439,64001736000,32166.05505,0.1750770025,360370.1351,-0.4372777772
2025-05-23 00:00:00.000',2934942089,1,2,Samsung_sm-a750fn,Android/9,0,14,0,0.4666666667,-1,0,88356.92308,220537.9743,48636998123,-1,0.4279159428,550460.5234,-1
2025-01-09 00:00:00.000',2937859498,1,1,"iPhone15,4",iOS/17.5.1,13,30,1.857142857,1,0.8571428571,0.4333333333,69842.85714,186277.4821,34699300323,18617.87488,0.4546090532,496819.5996,-0.2471198163
2025-05-23 00:00:00.000',2933437493,1,1,Xiaomi_m2006c3lg,Android/10,2,14,0.2857142857,0.4666666667,-0.387755102,0.1428571429,184731.4286,174281.8924,30374178013,317460,-0.02910626313,164423.4457,0.7615740776
2025-04-05 00:00:00.000',453055831,1,2,Xiaomi M2102J20SG,Android/13,16,77,2.285714286,2.566666667,-0.1094619666,0.2077922078,34919.27711,66088.50484,4367690473,8834.533913,0.3085824392,125079.6361,0.03553905323
2025-04-05 00:00:00.000',455852784,1,2,Xiaomi_21081111rg,Android/14,16,60,2.285714286,2,0.1428571429,0.2666666667,37115.84416,41651.45633,1734843814,50978.47571,0.05758242497,46741.32715,-0.06837321926
2025-04-24 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,29,86,4.142857143,2.866666667,0.4451827243,0.3372093023,31376.08696,46252.05072,2139252196,17584.67149,0.1916310787,68180.97484,-0.2521358742
2025-01-09 00:00:00.000',501247811,2,2,"iPhone14,5",iOS/18.1.1,19,73,2.714285714,2.433333333,0.1154598826,0.2602739726,36308.35443,47884.26021,2292902375,82916.2091,0.137493126,63150.82056,-0.1390510034
2024-12-30 00:00:00.000',2938167961,2,1,"iPhone14,7",iOS/18.1.1,13,24,1.857142857,0.8,1.321428571,0.5416666667,79055.29412,158317.7156,25064499080,69255.91685,0.3339150546,317050.2287,-0.2210762957
2024-12-30 00:00:00.000',2937942834,1,1,Xiaomi M2101K6G,Android/13,4,15,0.5714285714,0.5,0.1428571429,0.2666666667,147532.9412,173590.4977,30133660897,4335.107914,0.08114498471,204250.3908,-0.7258055184
2025-05-28 00:00:00.000',455912976,2,1,"iPhone17,1",iOS/18.4.1,1,12,0.1428571429,0.4,-0.6428571429,0.08333333333,147546.3158,193226.8841,37336628758,-1,0.1340497679,253050.2274,-1
2024-12-28 00:00:00.000',452171932,1,1,"iPhone14,7",iOS/17.6.1,21,91,3,3.033333333,-0.01098901099,0.2307692308,30901.2766,43084.88244,1856307095,6033.484138,0.1646741229,60072.18146,-0.1248065746
2025-08-12 00:00:00.000',455953729,1,1,"iPhone16,1",iOS/18.5,7,13,1,0.4333333333,1.307692308,0.5384615385,197165,426922.8801,182263145536,24574.75724,0.3681498831,924419.3723,-0.3648785466
2024-12-30 00:00:00.000',2934079753,1,1,Vivo V2254,Android/13,4,14,0.5714285714,0.4666666667,0.2244897959,0.2857142857,89444.44444,196886.4116,38764259056,2418.129496,0.3752371247,433389.2317,-0.4065513908
2025-03-12 00:00:00.000',453720887,1,2,Samsung_sm-g780g,Android/13,11,41,1.571428571,1.366666667,0.149825784,0.2682926829,62681.33333,82953.75923,6881326171,32821.38181,0.1392001443,109782.7025,-0.2969766959
2025-01-30 00:00:00.000',2937782448,1,1,Realme RMX3771,Android/14,6,18,0.8571428571,0.6,0.4285714286,0.3333333333,138669,140904.9843,19854214588,31944.99193,0.007997826632,143177.0229,-0.2484865967
2025-01-30 00:00:00.000',1286648072,1,1,"iPhone14,5",iOS/18.0,16,19,2.285714286,0.6333333333,2.609022556,0.8421052632,114552,280534.1027,78699382800,5757.492208,0.4201162774,687018.8456,-0.2879507312
2024-12-30 00:00:00.000',456326660,1,1,"iPhone14,5",iOS/16.6.1,10,29,1.428571429,0.9666666667,0.4778325123,0.3448275862,90063.75,146498.6407,21461851727,9793.377795,0.2385623959,238296.226,-0.263918831
2025-08-18 00:00:00.000',2939106317,1,1,Xiaomi 23106RN0DA,Android/14,8,19,1.142857143,0.6333333333,0.8045112782,0.4210526316,135716.8421,164976.0607,27217100589,51290.67988,0.09730598322,200543.2794,-0.5081065289
2025-05-28 00:00:00.000',2684034681,1,1,Xiaomi 2201117TG,Android/11,5,44,0.7142857143,1.466666667,-0.512987013,0.1136363636,56496.25,60378.40091,3645551296,52618.518,0.03321636367,64527.31458,0.9305272938
2024-12-28 00:00:00.000',2112686417,1,1,OPPO CPH2531,Android/14,8,25,1.142857143,0.8333333333,0.3714285714,0.32,107042.2222,139957.7962,19588184718,23546.66596,0.1332614232,182994.9371,-0.3623904238
2025-08-19 00:00:00.000',2685838029,1,1,"iPhone16,1",iOS/17.5.1,7,9,1,0.3,2.333333333,0.7777777778,299460,463186.3249,"2,15E+11",10556.38831,0.2146818513,716428.1427,-0.5736568325
2024-12-28 00:00:00.000',2937708912,2,2,Xiaomi 2303CRA44A,Android/13,8,38,1.142857143,1.266666667,-0.0977443609,0.2105263158,65680.54054,107969.5402,11657421611,5271.2849,0.2435299741,177486.6881,-0.02022234863
2025-03-12 00:00:00.000',2937708912,1,1,Xiaomi 2303CRA44A,Android/13,12,42,1.714285714,1.04,0.2244897959,0.2857142857,64348,128637.1866,16547525771,87203.75042,0.3331301626,257156.8001,-0.1898842976
2025-05-28 00:00:00.000',455296083,1,1,"iPhone14,7",iOS/17.6.1,13,33,1.857142857,1.01,0.6883116883,0.3939393939,68032.85714,75215.18111,5657323470,6098.485289,0.05013907385,83155.75308,-0.3161975653
2024-12-25 00:00:00.000',452171932,1,1,"iPhone14,7",iOS/17.6.1,14,83,2,2.766666667,-0.2771084337,0.1686746988,31806.81818,43350.75652,1879288091,10513.97617,0.1535964723,59084.44159,0.03401832858
2025-02-07 00:00:00.000',456112296,4,3,"iPhone15,4",iOS/18.2.1,17,86,2.428571429,2.866666667,-0.1528239203,0.1976744186,28832.12121,40250.74894,1620122790,16873.74032,0.1652888437,56191.59196,0.1488265174
2024-12-25 00:00:00.000',451004861,1,1,OPPO CPH2481,Android/14,4,16,0.5714285714,0.5333333333,0.07142857143,0.25,153632,160333.2526,25706751874,165641.0072,0.02134393057,167326.8061,-0.08315180905
2025-04-12 00:00:00.000',456064118,1,2,Vivo_v2201,Android/14,8,26,1.142857143,0.8666666667,0.3186813187,0.3076923077,89633.57143,138001.7936,19044495024,11676.18529,0.2124811412,212470.559,-0.2580867078
2025-06-16 00:00:00.000',453055831,1,2,Xiaomi M2102J20SG,Android/13,37,76,5.285714286,2.533333333,1.086466165,0.4868421053,36205.06329,45444.28434,2065182979,21685.60013,0.1131573162,57041.27521,-0.4614088863
2025-06-19 00:00:00.000',2938757855,1,1,Vivo_v2109,Android/13,1,31,0.1428571429,1.033333333,-0.8617511521,0.03225806452,86713.54839,127082.1498,16149872810,-1,0.1888185861,186243.9389,-1
2025-07-01 00:00:00.000',497566784,1,1,Honor_lly-lx1,Android/14,6,50,0.8571428571,1.666666667,-0.4857142857,0.12,53516.60377,66826.64286,4465800196,27338.05207,0.1106006316,83447.00301,0.5533032133
2025-04-04 00:00:00.000',2937759666,1,1,"iPhone14,5",iOS/17.5.1,5,37,0.7142857143,1.233333333,-0.4208494208,0.1351351351,65424,69481.3017,4827651286,22325.88567,0.03007518348,73790.21897,0.5056900078
2025-06-16 00:00:00.000',456326660,1,1,"iPhone14,5",iOS/16.6.1,10,19,1.428571429,0.6333333333,1.255639098,0.5263157895,133803,221207.4999,48932758033,7819.745202,0.246202577,365707.4806,-0.5240464271
2025-06-16 00:00:00.000',456156194,1,1,Samsung_sm-s911b,Android/14,1,34,0.1428571429,1.133333333,-0.8739495798,0.02941176471,68777.83784,111977.7575,12539018173,-1,0.2389963065,182311.8982,-1
2025-04-15 00:00:00.000',498811236,2,1,Vivo V2237,Android/15,6,15,0.8571428571,0.5,0.7142857143,0.4,156086.25,224149.3595,50242935345,5730.780998,0.17900246,321892.1292,-0.6825906189
2025-07-01 00:00:00.000',456167524,1,1,"iPhone15,2",iOS/18.5,19,69,2.714285714,2.03,0.1801242236,0.2753623188,39170.9589,37961.13627,1441047867,91614.20207,-0.01568507414,36788.67986,-0.2427296215
2025-07-01 00:00:00.000',455975954,1,1,"iPhone14,3",iOS/18.3,14,29,2,0.9666666667,1.068965517,0.4827586207,78157.2973,182050.6052,33142422870,62860.0441,0.3992703793,424047.7091,-0.2018056227
2025-06-19 00:00:00.000',454464049,1,2,Xiaomi 23053RN02A,Android/15,5,28,0.7142857143,0.9333333333,-0.2346938776,0.1785714286,89616.77419,78190.00193,6113676403,45261.34086,-0.06809482026,68220.22392,0.001831766248
2025-06-16 00:00:00.000',2684371840,2,1,"iPhone10,4",iOS/16.7.11,10,17,1.428571429,0.5666666667,1.521008403,0.5882352941,156649.4118,241605.1087,58373028556,81222.83757,0.2133201071,372634.8404,-0.413247657
2025-08-16 00:00:00.000',2095679914,1,1,"iPhone12,3",iOS/18.0.1,5,9,0.7142857143,0.3,1.380952381,0.5555555556,167321.25,423250.8117,"1,79E+11",5761.14326,0.4333587352,1070642.549,-0.3772142795
2025-03-04 00:00:00.000',2937668182,2,3,Oppo_cph2363,Android/14,3,12,0.4285714286,0.4,0.07142857143,0.25,218010,366610.838,134403506509,164898.4615,0.2541832728,616501.5665,-0.227489183
2025-02-27 00:00:00.000',456591642,1,1,"iPhone14,7",iOS/16.1.2,12,84,1.714285714,2.08,-0.387755102,0.1428571429,31922.66667,36490.13525,1331529970,3543.641225,0.06676336084,41711.11343,0.4878296443
2024-12-27 00:00:00.000',455975954,1,1,"iPhone14,3",iOS/17.4.1,4,32,0.5714285714,1.066666667,-0.4642857143,0.125,81270,96280.32056,9269900127,62159.56835,0.08454121915,114063.0014,0.4288519166
2025-08-16 00:00:00.000',497439421,1,1,"iPhone16,1",iOS/18.5,10,33,1.428571429,1.01,0.2987012987,0.303030303,69858.75,172192.5664,29650279921,4134.992706,0.4227773594,424431.8703,-0.312511071
2024-12-27 00:00:00.000',2095839711,1,1,"iPhone17,2",iOS/18.1.1,9,59,1.285714286,1.966666667,-0.3462469734,0.1525423729,44985.9375,59054.90882,3487482256,120747.7605,0.1352254602,77523.83189,0.3200252591
2025-03-04 00:00:00.000',2684218560,1,1,"iPhone15,2",iOS/18.0,1,17,0.1428571429,0.5666666667,-0.7478991597,0.05882352941,128280,161826.2649,26187740000,-1,0.1156344034,204145.1512,-1
2025-01-20 00:00:00.000',455912976,2,2,"iPhone17,1",iOS/18.2,12,28,1.714285714,0.9333333333,0.8367346939,0.4285714286,93048.3871,102359.3674,10477440101,57717.98049,0.04764898075,112602.0604,-0.4501717561
2025-02-17 00:00:00.000',2937778211,1,2,Samsung_sm-a556e,Android/14,13,18,1.857142857,0.6,2.095238095,0.7222222222,69476.47059,75190.4127,5653598162,56393.90455,0.03949723655,81374.28562,-0.3755328582
2025-02-26 00:00:00.000',456575558,1,1,Samsung SM-S928B,Android/14,2,24,0.2857142857,0.8,-0.6428571429,0.08333333333,108747.5,171341.7171,29357984028,253260,0.2234795676,269964.6799,0.8434169006
2025-03-04 00:00:00.000',451004861,1,2,Oppo_cph2481,Android/14,4,10,0.5714285714,0.3333333333,0.7142857143,0.4,202536.9231,278716.7751,77683040723,2310.647482,0.15829458,383550.0191,-0.7091676596
2025-03-04 00:00:00.000',455956619,3,1,"iPhone17,1",iOS/18.3.1,21,41,3,1.366666667,1.195121951,0.512195122,67520.93023,89520.26798,8013878380,19643.84986,0.1400864105,118687.3219,-0.4568008022
2025-02-27 00:00:00.000',2938023904,1,1,Vivo V2027,Android/12,4,22,0.5714285714,0.7333333333,-0.2207792208,0.1818181818,95884.28571,96608.5116,9333204514,153339.7122,0.003762353187,97338.20766,0.1227191485
2024-12-27 00:00:00.000',2938208716,1,1,"iPhone14,5",iOS/18.1.1,0,30,0,1,-1,0,35195.67568,138265.5868,19117372492,-1,0.594195555,543173.902,-1
2024-11-30 00:00:00.000',2937856609,1,1,Samsung SM-A315F,Android/10,13,65,1.857142857,2.166666667,-0.1428571429,0.2,40082.5,64295.37823,4133895661,9562.959972,0.2319732748,103134.6763,0.04926481634
2024-12-27 00:00:00.000',2095053235,1,1,Xiaomi 2201117TG,Android/13,10,53,1.428571429,1.766666667,-0.1913746631,0.1886792453,52215.84906,72314.22505,5229347144,63543.06495,0.1613937527,100148.6567,0.006879480163
2025-01-20 00:00:00.000',456591642,1,1,"iPhone14,7",iOS/16.1.2,24,78,3.428571429,2.06,0.3186813187,0.3076923077,33015.52941,42119.57077,1774058242,19564.64703,0.1211689521,53734.05404,-0.1902628668
2024-12-27 00:00:00.000',501948157,1,1,"iPhone16,2",iOS/18.1.1,7,13,1,0.4333333333,1.307692308,0.5384615385,137225,243213.013,59152569682,1593.507247,0.2785946971,431062.632,-0.3738492398
2025-02-09 00:00:00.000',2935588230,2,2,"iPhone16,1",iOS/18.2,18,32,2.571428571,1.066666667,1.410714286,0.5625,71340,107449.192,11545328862,3629.146393,0.2019651837,161835.2798,-0.5013806076
2025-02-26 00:00:00.000',2112800905,2,3,Xiaomi 2312CRAD3C,Android/14,10,69,1.428571429,2.03,-0.3788819876,0.1449275362,40261.69014,63272.18344,4003369197,4283.43739,0.2222508683,99433.70939,0.1341027931
2025-02-26 00:00:00.000',2935480038,1,1,"iPhone13,3",iOS/18.1.1,4,15,0.5714285714,0.5,0.1428571429,0.2666666667,112470,116919.6689,13670208969,95623.59712,0.01939786083,121545.3807,0.6251300633
2025-02-26 00:00:00.000',2094903392,1,1,Vivo V2061,Android/12,3,27,0.4285714286,0.9,-0.5238095238,0.1111111111,99092.14286,171676.9707,29472982262,8607.692308,0.2680690825,297430.0627,-0.5427760199
2025-02-17 00:00:00.000',2685175517,1,1,Samsung SM-A546E,Android/14,3,17,0.4285714286,0.5666666667,-0.243697479,0.1764705882,139762.5,201096.0712,40439629860,166273.8462,0.1799384742,289345.3527,0.3324157434
2024-12-27 00:00:00.000',472228959,1,1,"iPhone14,5",iOS/17.3.1,6,25,0.8571428571,0.8333333333,0.02857142857,0.24,100218.4615,127937.2511,16367940222,8761.296751,0.1214906664,163322.6051,0.06645084514
2025-02-27 00:00:00.000',453005511,1,1,Vivo V2027,Android/12,11,62,1.571428571,2.066666667,-0.2396313364,0.1774193548,43390.74627,54107.02518,2927570174,22559.13902,0.1099130652,67469.91987,0.2031760884
2025-02-17 00:00:00.000',456156194,1,1,Samsung SM-S911B,Android/14,17,50,2.428571429,1.666666667,0.4571428571,0.34,52313.45455,55329.09985,3061309290,46798.41151,0.0280153636,58518.58411,-0.3158546695
2025-04-01 00:00:00.000',456011212,1,1,Samsung SM-A125F,Android/12,4,11,0.5714285714,0.3666666667,0.5584415584,0.3636363636,244566,254465.7155,64752800360,99685.46763,0.01983784834,264766.1587,-0.3495402115
2024-12-27 00:00:00.000',2937668970,1,1,Samsung SM-S921B,Android/14,4,45,0.5714285714,1.05,-0.619047619,0.08888888889,58356.73469,70623.88351,4987732922,103636.4029,0.0951084666,85469.7054,0.8821840744
2025-04-01 00:00:00.000',456167524,4,2,"iPhone15,2",iOS/18.3.2,8,35,1.142857143,1.166666667,-0.02040816327,0.2285714286,67807.14286,111571.201,12448132894,13480.85562,0.2439762638,183581.4395,-0.05261214316
2024-12-27 00:00:00.000',2112686417,1,1,OPPO CPH2531,Android/14,6,22,0.8571428571,0.7333333333,0.1688311688,0.2727272727,109320,144320.1452,20828304313,8006.322363,0.1379913467,190526.0182,-0.2107813844
2025-02-27 00:00:00.000',2937764287,3,4,Xiaomi_redmi_note_8,Android/9,30,71,4.285714286,2.366666667,0.8108651911,0.4225352113,35113.78378,76326.55345,5825742761,14078.9753,0.3698191399,165910.4241,-0.2074659785
2025-08-16 00:00:00.000',452501700,1,1,"iPhone16,1",iOS/17.5.1,11,12,1.571428571,0.4,2.928571429,0.9166666667,103489.0909,232583.5171,54095092429,59178.96463,0.3841265938,522712.9928,-0.2983233368
2025-03-04 00:00:00.000',452595449,1,1,Xiaomi 21121119SG,Android/13,11,20,1.571428571,0.6666666667,1.357142857,0.55,124400.8696,206094.5919,42474980817,53914.22291,0.2471856103,341436.3659,-0.4709433113
2025-02-17 00:00:00.000',455579485,1,1,Samsung SM-A525F,Android/13,7,12,1,0.4,1.5,0.5833333333,153070.9091,161869.7495,26201815789,133798.8736,0.02793808969,171174.3658,-0.4388769942
2025-02-26 00:00:00.000',452262441,1,2,Xiaomi 2203129G,Android/14,6,29,0.8571428571,0.9666666667,-0.1133004926,0.2068965517,83611.76471,89286.03747,7971996488,22239.26882,0.0328186518,95345.39207,0.02612094074
2025-03-04 00:00:00.000',2938063812,2,2,Xiaomi_24069pc21g,Android/15,4,19,0.5714285714,0.6333333333,-0.0977443609,0.2105263158,139500,238500.3363,56882410400,90042.30216,0.2619054185,407759.2143,0.01433960242
2025-03-30 00:00:00.000',455852784,1,2,Xiaomi 21081111RG,Android/14,12,67,1.714285714,2.233333333,-0.2324093817,0.1791044776,38414.16667,40149.52454,1611984320,10221.96728,0.02208854806,41963.2771,0.2589958593
2025-03-04 00:00:00.000',452518788,3,3,Samsung SM-A515F,Android/13,16,60,2.285714286,2,0.1428571429,0.2666666667,46507.86885,75548.82591,5707625097,65531.43798,0.2379300629,122723.8581,-0.2401078856
2025-04-01 00:00:00.000',452518788,2,2,Samsung SM-A515F,Android/13,0,26,0,0.8666666667,-1,0,55623.52941,85773.69456,7357126678,-1,0.2132302481,132266.4483,-1
2025-04-01 00:00:00.000',465356982,1,1,OPPO CPH2477,Android/12,20,55,2.857142857,1.833333333,0.5584415584,0.3636363636,45336.19048,46495.58257,2161839198,26471.58133,0.01262517374,47684.62404,-0.4211918169
2025-04-01 00:00:00.000',455536283,2,2,"iPhone15,4",iOS/17.5.1,4,19,0.5714285714,0.6333333333,-0.0977443609,0.2105263158,130220,181895.2298,33085874640,245949.4964,0.1655645893,254076.752,0.05244777451
2024-12-27 00:00:00.000',455696089,1,1,Vivo V2237,Android/14,6,16,0.8571428571,0.5333333333,0.6071428571,0.375,147264.7059,243039.8736,59068380176,18689.45056,0.2453857136,401103.4404,-0.2572940191
2024-12-22 00:00:00.000',456173125,2,2,Vivo V2058,Android/13,8,54,1.142857143,1.08,-0.3650793651,0.1481481481,48943.15789,52925.66874,2801126411,23549.40639,0.0390945,57232.23698,0.2302903481
2025-05-31 00:00:00.000',2937708912,2,2,Xiaomi 2303CRA44A,Android/13,4,25,0.5714285714,0.8333333333,-0.3142857143,0.16,69986.66667,185885.4806,34553411886,4271.654676,0.4529559593,493714.2106,-0.3623019208
2025-02-02 00:00:00.000',455536283,2,2,"iPhone15,4",iOS/17.5.1,12,45,1.714285714,1.05,0.1428571429,0.2666666667,61897.33333,117274.5968,13753331065,33124.1952,0.3090733211,222195.8576,-0.177710862
2025-05-31 00:00:00.000',456175450,2,1,"iPhone15,2",iOS/18.4.1,0,18,0,0.6,-1,0,104296.6667,120295.0064,14470888576,-1,0.07123300504,138747.3736,-1
2024-12-19 00:00:00.000',2935588230,1,1,"iPhone16,1",iOS/17.4.1,1,10,0.1428571429,0.3333333333,-0.5714285714,0.1,170704.2857,461251.3021,212752763703,-1,0.4597586001,1246323.505,-1
2025-05-31 00:00:00.000',2937932020,1,1,OPPO CPH2477,Android/12,17,29,2.428571429,0.9666666667,1.512315271,0.5862068966,77807.02703,109581.0213,12008000227,11152.80502,0.1695625444,154330.5365,-0.3751176668
2025-05-31 00:00:00.000',452543738,1,1,Samsung SM-A546E,Android/14,13,20,1.857142857,0.6666666667,1.785714286,0.65,135434.2857,258146.2043,66639462806,6712.709716,0.3117835404,492042.7826,-0.3967878822
2025-04-24 00:00:00.000',451004861,1,1,Oppo_cph2481,Android/14,2,37,0.2857142857,1.233333333,-0.7683397683,0.05405405405,55145,82481.20761,6803149609,52500,0.1986264686,123368.3853,-0.0320679107
2025-05-31 00:00:00.000',455296083,1,1,"iPhone14,7",iOS/17.6.1,16,37,2.285714286,1.233333333,0.8532818533,0.4324324324,72723.07692,76168.13832,5801585296,64813.01449,0.02313811056,79776.4003,-0.5176846617
2025-04-05 00:00:00.000',2934295459,1,2,Xiaomi_23117ra68g,Android/15,13,63,1.857142857,2.01,-0.1156462585,0.2063492063,43103.63636,73781.49628,5443709193,5132.026279,0.2624616084,126293.5022,-0.057041895
2025-04-24 00:00:00.000',2937762710,1,1,"iPhone16,1",iOS/18.3.2,12,63,1.714285714,2.01,-0.1836734694,0.1904761905,37626.23377,46235.97736,2137765603,127915.2824,0.102665354,56815.82738,0.2612908746
2025-05-31 00:00:00.000',453660874,2,1,"iPhone17,1",iOS/18.5,5,37,0.7142857143,1.233333333,-0.4208494208,0.1351351351,65082.27273,75265.49427,5664894627,161299.8589,0.07255706135,87042.05293,0.8763342075
2025-05-11 00:00:00.000',456065880,1,2,Xiaomi M2007J3SG,Android/12,4,14,0.5714285714,0.4666666667,0.2244897959,0.2857142857,155552.3077,181905.6156,33089652969,62364.17266,0.07809361122,212723.6391,-0.3708093754
2024-12-22 00:00:00.000',2937833270,1,1,"iPhone16,1",iOS/17.5.1,9,42,1.285714286,1.04,-0.08163265306,0.2142857143,46513,107790.164,11618719455,17990.05984,0.3971218892,249795.0993,-0.2313337235
2025-05-11 00:00:00.000',453720887,2,1,Samsung_sm-s921b,Android/15,16,52,2.285714286,1.733333333,0.3186813187,0.3076923077,51439.28571,50007.08938,2500708989,21463.03011,-0.01411776744,48614.76892,-0.4205660832
2024-12-22 00:00:00.000',2937762710,2,2,"iPhone16,1",iOS/18.0.1,19,56,2.714285714,1.866666667,0.4540816327,0.3392857143,42634.02985,57549.92257,3311993588,25169.18194,0.1488850496,77684.27239,-0.2016341523
2025-05-31 00:00:00.000',2937764287,1,1,TECNO KL4,Android/14,20,71,2.857142857,2.366666667,0.2072434608,0.2816901408,36812.8,60913.38233,3710440147,11976.36179,0.2466133615,100792.1198,-0.1918886955
2025-07-10 00:00:00.000',2934079753,1,1,Vivo V2254,Android/13,5,53,0.7142857143,1.766666667,-0.5956873315,0.09433962264,50531.11111,75099.45352,5639927919,54216.66902,0.1955602324,111612.9805,1.212244359
2025-05-23 00:00:00.000',452951313,1,1,"iPhone10,5",iOS/16.7.11,9,59,1.285714286,1.966666667,-0.3462469734,0.1525423729,44603.4375,61897.81959,3831340071,39577.24998,0.1623866475,85897.8654,0.3543995999
2025-07-10 00:00:00.000',2935076378,1,1,Realme RMX3834,Android/14,0,4,0,0.1333333333,-1,0,316310,618112.732,"3,82E+11",-1,0.32298308,1207876.29,-1
